(935|Customer#000000935|2531.25|10-724-445-8323|ALGERIA|XkVT4jvetY4JV76IAkd91sSp9CqsICE| furiously pending ideas. daringly |1120.56|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|48482)
(263|Customer#000000263|1162.03|11-276-906-3193|ARGENTINA|Y2pxeGWkTyaq,0RCzIbZ3|usly ironic theodolites cajole furiously. final ep|42092.352|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|73422)
(263|Customer#000000263|1162.03|11-276-906-3193|ARGENTINA|Y2pxeGWkTyaq,0RCzIbZ3|usly ironic theodolites cajole furiously. final ep|56194.244999999995|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|73423)
(646|Customer#000000646|6074.42|12-177-329-4316|BRAZIL|gogI8kweD 2H6U,01lbIp0UWUwljSue,KRcC|ptotes. silent requests cajole fluffily along the slyly permanent ideas. pending instr|17678.9001|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|61206)
(670|Customer#000000670|6738.93|12-839-426-4266|BRAZIL|RJtcLv6Tjpx|y unusual deposits are carefully regular foxes. packages dazzle carefully. furiously unusual d|16116.480000000001|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|61206)
(965|Customer#000000965|4768.8|12-893-735-6415|BRAZIL|UigBc,9d1iLtQAVatnWACSDc9mNx0mYl|lly enticing pinto beans haggle requests. evenly express grouch|57161.471999999994|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|61206)
(965|Customer#000000965|4768.8|12-893-735-6415|BRAZIL|UigBc,9d1iLtQAVatnWACSDc9mNx0mYl|lly enticing pinto beans haggle requests. evenly express grouch|114061.693|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|61206)
(313|Customer#000000313|6115.81|10-401-786-6040|ALGERIA|Ay52vCrTXsSmp7TmQ1kujvuItfLGx|g to the even dependencies. accoun|71325.5|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|79243)
(313|Customer#000000313|6115.81|10-401-786-6040|ALGERIA|Ay52vCrTXsSmp7TmQ1kujvuItfLGx|g to the even dependencies. accoun|94088.0552|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|79246)
(640|Customer#000000640|3025.84|12-702-315-6637|BRAZIL|j3vjr0 n,pJFG4gIOtC|lly. furiously quick deposits haggle quickly regular packages. pinto |13281.7832|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|83846)
(1529|Customer#000001529|8221.42|12-170-370-8690|BRAZIL|NYQrlaZMT2rOQadTbfSpAdPPTQwpWQEEWD|each blithely. ironic, even packages sleep slyly alongside of the furiousl|50761.2|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|77934)
(1529|Customer#000001529|8221.42|12-170-370-8690|BRAZIL|NYQrlaZMT2rOQadTbfSpAdPPTQwpWQEEWD|each blithely. ironic, even packages sleep slyly alongside of the furiousl|115535.3094|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|77934)
(1529|Customer#000001529|8221.42|12-170-370-8690|BRAZIL|NYQrlaZMT2rOQadTbfSpAdPPTQwpWQEEWD|each blithely. ironic, even packages sleep slyly alongside of the furiousl|170291.3286|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|77934)
(1529|Customer#000001529|8221.42|12-170-370-8690|BRAZIL|NYQrlaZMT2rOQadTbfSpAdPPTQwpWQEEWD|each blithely. ironic, even packages sleep slyly alongside of the furiousl|195782.2654|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|77934)
(1708|Customer#000001708|9702.83|12-857-766-2851|BRAZIL|BdT2freRSXKa31JLnSBliCXmhi8J| always. requests are furiously packages. slyly regular tithes c|50222.6725|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|87063)
(1124|Customer#000001124|5512.73|11-709-582-2006|ARGENTINA|EQNw9dNy63,|ctions wake. packages haggle furiously. express|77875.68|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|97683)
(1124|Customer#000001124|5512.73|11-709-582-2006|ARGENTINA|EQNw9dNy63,|ctions wake. packages haggle furiously. express|109718.4|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|97685)
(1124|Customer#000001124|5512.73|11-709-582-2006|ARGENTINA|EQNw9dNy63,|ctions wake. packages haggle furiously. express|118372.98|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|97688)
(1124|Customer#000001124|5512.73|11-709-582-2006|ARGENTINA|EQNw9dNy63,|ctions wake. packages haggle furiously. express|168281.4022|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|97689)
(1525|Customer#000001525|2915.69|10-178-851-9228|ALGERIA|NtS KugGxV4GMBxNAwZdR6wwq02 fd y5,M|cial dependencies. ironic accounts integrate regularly across the permanent accounts. quickly |88028.64|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|101454)
(1525|Customer#000001525|2915.69|10-178-851-9228|ALGERIA|NtS KugGxV4GMBxNAwZdR6wwq02 fd y5,M|cial dependencies. ironic accounts integrate regularly across the permanent accounts. quickly |101556.9966|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|101457)
(1963|Customer#000001963|680.33|12-406-701-6501|BRAZIL|WFokQKiIqXjIiH|ously fluffily express theodolites. ironic, final dolphins snooze regular ac|56752.313799999996|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100069)
(1963|Customer#000001963|680.33|12-406-701-6501|BRAZIL|WFokQKiIqXjIiH|ously fluffily express theodolites. ironic, final dolphins snooze regular ac|79152.06259999999|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100069)
(1963|Customer#000001963|680.33|12-406-701-6501|BRAZIL|WFokQKiIqXjIiH|ously fluffily express theodolites. ironic, final dolphins snooze regular ac|97613.2781|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100069)
(1963|Customer#000001963|680.33|12-406-701-6501|BRAZIL|WFokQKiIqXjIiH|ously fluffily express theodolites. ironic, final dolphins snooze regular ac|103676.1461|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100069)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |38799.566999999995|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100222)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |121143.1734|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100222)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |173483.7582|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100222)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |190367.71870000003|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|100222)
(2095|Customer#000002095|-774.65|11-532-817-5775|ARGENTINA|0 OueqmMRWmYNpHdPalFulibt|into beans. carefully regular theodolites sleep above the carefully final asymptotes. theo|10209.3761|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|106801)
(2095|Customer#000002095|-774.65|11-532-817-5775|ARGENTINA|0 OueqmMRWmYNpHdPalFulibt|into beans. carefully regular theodolites sleep above the carefully final asymptotes. theo|20878.2803|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|106801)
(235|Customer#000000235|754.41|13-350-790-6416|CANADA|bp0rIBMh4fMdQnHBmMnB|hely ruthless instructions again|42829.677|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|108099)
(980|Customer#000000980|4586.33|11-572-281-8212|ARGENTINA|UsrigSqZBnmbXhXNR6ibloq60qHBUj42kwX|st have to integrate above the regularly regular accounts. regular, final waters breach blithely |9584.297999999999|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|119562)
(1120|Customer#000001120|1543.64|12-938-579-7156|BRAZIL|UAG90slCmJS7JOP AhlV12tYD3yUiyB1p2hxZ|r theodolites boost. slyly final pinto beans sleep blithely unusual accounts. fluffily even multipliers |17447.172|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|127509)
(343|Customer#000000343|5521.36|13-877-910-5134|CANADA|ejvvSNHIkJVm8I1zpQINNn5yyJbA| unusual requests cajole blithely about the carefully express ideas. blithely even excuses above the pint|45829.648199999996|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|91807)
(343|Customer#000000343|5521.36|13-877-910-5134|CANADA|ejvvSNHIkJVm8I1zpQINNn5yyJbA| unusual requests cajole blithely about the carefully express ideas. blithely even excuses above the pint|64268.1042|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|91807)
(2212|Customer#000002212|5151.33|12-772-169-3141|BRAZIL|xrCTkFuEVvNALyyKIe6m|ss orbits use quickly regular excuses. carefully even warhorses boost furiously. pl|19212.375|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|112768)
(2212|Customer#000002212|5151.33|12-772-169-3141|BRAZIL|xrCTkFuEVvNALyyKIe6m|ss orbits use quickly regular excuses. carefully even warhorses boost furiously. pl|56448.9581|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|112768)
(2212|Customer#000002212|5151.33|12-772-169-3141|BRAZIL|xrCTkFuEVvNALyyKIe6m|ss orbits use quickly regular excuses. carefully even warhorses boost furiously. pl|103024.2911|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|112768)
(2212|Customer#000002212|5151.33|12-772-169-3141|BRAZIL|xrCTkFuEVvNALyyKIe6m|ss orbits use quickly regular excuses. carefully even warhorses boost furiously. pl|125603.8439|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|112768)
(2215|Customer#000002215|5712.3|13-874-432-7443|CANADA|R0gKVPmbmeQbi0ytatCTyRzr1nq3|g slyly across the fluffily regular pinto bea|23729.3056|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|112921)
(2368|Customer#000002368|3745.48|13-796-760-9652|CANADA|yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm|s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s|34404.057|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|120724)
(2368|Customer#000002368|3745.48|13-796-760-9652|CANADA|yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm|s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s|61582.584|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|120724)
(2368|Customer#000002368|3745.48|13-796-760-9652|CANADA|yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm|s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s|111078.43950000001|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|120724)
(2368|Customer#000002368|3745.48|13-796-760-9652|CANADA|yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm|s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s|156775.0395|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|120724)
(2368|Customer#000002368|3745.48|13-796-760-9652|CANADA|yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm|s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s|158348.09550000002|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|120724)
(2368|Customer#000002368|3745.48|13-796-760-9652|CANADA|yiR1fYRTnJJA k3gjEkfACVERoiKwUlf2y4wm|s sleep even packages. even packages cajole carefully. ironic asymptotes cajole slyly-- quietly bold deposits s|162066.47610000003|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|120724)
(2444|Customer#000002444|1097.81|12-687-694-2544|BRAZIL|p0Y1mQbJWqg,ytUmQffZwt,| quickly bold pinto beans sleep blithely above the final theo|21070.7496|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|125981)
(2444|Customer#000002444|1097.81|12-687-694-2544|BRAZIL|p0Y1mQbJWqg,ytUmQffZwt,| quickly bold pinto beans sleep blithely above the final theo|49810.3605|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|125982)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |193684.80010000002|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|131979)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |262239.5501|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|131981)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |280870.7601|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|131982)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |336646.1481|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|131983)
(1966|Customer#000001966|1937.72|10-973-269-8886|ALGERIA|jPv1 UHra5JLALR5Isci5u0636RoAu7t vH|the blithely even accounts. final deposits cajole around the blithely final packages. |362476.7727|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|131984)
(1399|Customer#000001399|7352.14|10-775-919-7154|ALGERIA|FOuY,endAFj|foxes across the silent platelets haggle fluffily special requests. unusu|29647.485|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|135501)
(346|Customer#000000346|238.14|12-100-890-4659|BRAZIL|K61SvIue3Emcwfel,7f9tO5WyJ58MbT7k3iS|ickly even pinto beans affix across the bravel|8578.872|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|138011)
(2602|Customer#000002602|6624.38|12-890-409-2341|BRAZIL|NSpv4pM53jJXEwgjK4DK05wP4i6YjSafXhpnTHx|sts integrate against the pac|20654.4384|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|132659)
(2602|Customer#000002602|6624.38|12-890-409-2341|BRAZIL|NSpv4pM53jJXEwgjK4DK05wP4i6YjSafXhpnTHx|sts integrate against the pac|25351.3569|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|132659)
(2602|Customer#000002602|6624.38|12-890-409-2341|BRAZIL|NSpv4pM53jJXEwgjK4DK05wP4i6YjSafXhpnTHx|sts integrate against the pac|87689.62889999998|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|132659)
(2621|Customer#000002621|2238.79|10-277-572-9420|ALGERIA|Fw5MmIt,tPuUe5LlhjbJXUDMpR| ironic frets promise against the a|12717.3024|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|133628)
(2621|Customer#000002621|2238.79|10-277-572-9420|ALGERIA|Fw5MmIt,tPuUe5LlhjbJXUDMpR| ironic frets promise against the a|80923.6854|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|133628)
(2713|Customer#000002713|34.94|11-229-835-4209|ARGENTINA|XMC,CkiFCPRFJhrA,ORclxUferDraM1HjuFteb|ial theodolites. fluffily even instructions affix. express platel|9224.6515|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|138320)
(601|Customer#000000601|9768.21|11-104-635-9839|ARGENTINA|P3 Dv,6yllTNmL9yt6NUZZPZjvM2coWJd|ly according to the unusual foxes. carefully ironic accounts haggle accounts-- regular dolphins will integ|15330.6|CUSTKEY|C_NAME|C_ACCTBAL|C_PHONE|N_NAME|C_ADDRESS|C_COMMENT|revenue|146293)
